tract,0-18,19-25,26-34,35-54,55-64,65+
04013111202,660.0,393.0,433.0,394.0,69.0,43.0
04013111203,354.0,354.0,320.0,304.0,69.0,36.0
04013111204,415.0,521.0,558.0,527.0,128.0,38.0
04013111300,1411.0,646.0,864.0,1601.0,536.0,463.0
04013111401,1493.0,479.0,554.0,1256.0,296.0,302.0
04013111402,1413.0,463.0,620.0,1179.0,307.0,237.0
04013111501,841.0,229.0,308.0,567.0,133.0,72.0
04013111502,2279.0,705.0,893.0,1855.0,479.0,419.0
04013111601,1045.0,320.0,391.0,964.0,279.0,203.0
04013111602,1943.0,570.0,703.0,1373.0,329.0,200.0
04013111700,1315.0,486.0,967.0,1843.0,684.0,429.0
04013111800,420.0,197.0,482.0,1335.0,671.0,426.0
04013111900,377.0,111.0,269.0,791.0,386.0,334.0
04013112100,1567.0,411.0,474.0,1010.0,238.0,200.0
04013112201,1706.0,523.0,541.0,1132.0,263.0,295.0
04013112202,1399.0,422.0,432.0,1077.0,440.0,590.0
04013112301,1793.0,568.0,707.0,1274.0,358.0,392.0
04013112302,2675.0,784.0,942.0,1624.0,397.0,437.0
04013112401,2111.0,604.0,725.0,1421.0,341.0,268.0
04013112402,1927.0,546.0,608.0,1314.0,386.0,293.0
04013112502,2160.0,678.0,756.0,1303.0,373.0,229.0
04013112503,3184.0,878.0,1064.0,2067.0,521.0,350.0
04013112504,1412.0,487.0,548.0,888.0,207.0,110.0
04013112505,3418.0,1301.0,1344.0,1852.0,362.0,221.0
04013112507,1054.0,362.0,406.0,507.0,70.0,38.0
04013112508,771.0,206.0,248.0,576.0,184.0,193.0
04013112509,2553.0,1354.0,1344.0,1443.0,240.0,76.0
04013112510,1680.0,456.0,619.0,1104.0,253.0,122.0
04013112511,2616.0,665.0,1039.0,1875.0,439.0,292.0
04013112512,698.0,335.0,259.0,402.0,65.0,60.0
04013112513,3353.0,812.0,1399.0,2157.0,368.0,201.0
04013112514,1252.0,410.0,791.0,898.0,216.0,122.0
04013112601,1168.0,387.0,386.0,714.0,212.0,181.0
04013112602,3510.0,813.0,1213.0,1873.0,397.0,281.0
04013112700,2707.0,808.0,901.0,1658.0,424.0,338.0
04013112900,1413.0,559.0,675.0,1430.0,474.0,320.0
04013113000,204.0,254.0,506.0,638.0,199.0,129.0
04013113100,391.0,722.0,485.0,636.0,310.0,295.0
04013113201,1038.0,340.0,374.0,654.0,169.0,130.0
04013113202,715.0,273.0,353.0,549.0,124.0,92.0
04013113203,704.0,283.0,346.0,681.0,201.0,132.0
04013113300,2055.0,458.0,619.0,1329.0,370.0,424.0
04013113400,97.0,335.0,30.0,61.0,39.0,129.0
04013113501,1680.0,513.0,607.0,1153.0,293.0,226.0
04013113502,1150.0,325.0,351.0,634.0,112.0,116.0
04013113601,1300.0,687.0,889.0,893.0,165.0,87.0
04013113602,1334.0,386.0,446.0,888.0,219.0,178.0
04013113700,2562.0,1229.0,1399.0,1933.0,401.0,313.0
04013113801,483.0,440.0,449.0,585.0,135.0,78.0
04013113802,2.0,3.0,3.0,3.0,4.0,2.0
04013113900,689.0,96.0,190.0,304.0,73.0,41.0
04013114000,413.0,327.0,469.0,894.0,288.0,255.0
04013114100,311.0,1339.0,169.0,430.0,144.0,43.0
04013114200,539.0,330.0,145.0,347.0,106.0,84.0
04013114301,93.0,116.0,232.0,846.0,247.0,56.0
04013114302,971.0,278.0,289.0,554.0,189.0,226.0
04013114401,624.0,159.0,217.0,463.0,137.0,147.0
04013114402,720.0,222.0,269.0,538.0,156.0,144.0
04013114500,1676.0,435.0,524.0,1111.0,273.0,236.0
04013114600,762.0,227.0,248.0,462.0,129.0,108.0
04013114703,1215.0,3178.0,1816.0,1713.0,248.0,77.0
04013114800,1235.0,348.0,389.0,872.0,247.0,241.0
04013114900,934.0,267.0,319.0,589.0,199.0,392.0
04013115200,1076.0,332.0,411.0,657.0,119.0,67.0
04013115300,734.0,253.0,275.0,583.0,246.0,263.0
04013115400,811.0,264.0,297.0,553.0,180.0,164.0
04013115500,1305.0,457.0,376.0,926.0,345.0,323.0
04013115600,1407.0,404.0,569.0,1010.0,294.0,244.0
04013115700,2413.0,754.0,835.0,1635.0,450.0,426.0
04013115801,1469.0,435.0,495.0,971.0,306.0,251.0
04013115802,1290.0,360.0,433.0,822.0,247.0,276.0
04013115900,1978.0,575.0,790.0,1401.0,348.0,308.0
04013116000,1744.0,601.0,849.0,1376.0,468.0,590.0
04013116100,1624.0,466.0,584.0,984.0,182.0,198.0
04013116202,1811.0,532.0,675.0,1352.0,489.0,260.0
04013116203,1301.0,580.0,953.0,1231.0,487.0,288.0
04013116204,1238.0,424.0,493.0,1104.0,292.0,162.0
04013116205,1217.0,633.0,719.0,1136.0,376.0,225.0
04013116300,1957.0,630.0,755.0,1684.0,611.0,560.0
04013116400,2005.0,657.0,731.0,1510.0,376.0,398.0
04013116500,1759.0,566.0,584.0,1215.0,460.0,398.0
04013116602,2900.0,810.0,1165.0,1780.0,479.0,312.0
04013116603,2136.0,449.0,999.0,1619.0,424.0,223.0
04013116604,1468.0,354.0,715.0,1129.0,273.0,148.0
04013116605,1867.0,500.0,986.0,1412.0,271.0,140.0
04013116606,2086.0,599.0,989.0,1523.0,340.0,222.0
04013116607,1030.0,314.0,474.0,579.0,124.0,46.0
04013116608,1327.0,282.0,869.0,923.0,161.0,70.0
04013116609,999.0,249.0,589.0,952.0,300.0,153.0
04013116610,1536.0,368.0,795.0,1361.0,296.0,174.0
04013116611,933.0,230.0,338.0,1069.0,421.0,284.0
04013116612,1670.0,472.0,761.0,1398.0,423.0,223.0
04013116613,2140.0,586.0,1094.0,2007.0,557.0,258.0
04013116702,2632.0,851.0,1044.0,2000.0,715.0,713.0
04013116703,1307.0,411.0,593.0,1280.0,475.0,438.0
04013116704,1650.0,641.0,1184.0,2284.0,876.0,601.0
04013116707,544.0,159.0,337.0,1000.0,479.0,251.0
04013116708,594.0,366.0,506.0,1117.0,761.0,1732.0
04013116709,331.0,235.0,352.0,580.0,202.0,123.0
04013116710,1283.0,277.0,224.0,1652.0,786.0,445.0
04013116711,447.0,184.0,294.0,496.0,216.0,259.0
04013116712,1700.0,694.0,1055.0,2189.0,518.0,346.0
04013116713,1718.0,457.0,603.0,2219.0,728.0,452.0
04013116714,959.0,242.0,224.0,1318.0,388.0,191.0
04013116715,420.0,155.0,252.0,728.0,313.0,237.0
04013116717,1017.0,696.0,967.0,1053.0,234.0,120.0
04013116718,583.0,369.0,528.0,697.0,159.0,319.0
04013116719,1678.0,514.0,930.0,2420.0,602.0,381.0
04013116720,868.0,360.0,642.0,1315.0,398.0,245.0
04013116721,971.0,242.0,269.0,1317.0,500.0,268.0
04013116725,1210.0,318.0,457.0,1810.0,591.0,449.0
04013116727,1251.0,207.0,177.0,1710.0,464.0,279.0
04013116728,1459.0,218.0,200.0,1993.0,533.0,249.0
04013116729,1345.0,230.0,207.0,1734.0,574.0,237.0
04013116730,587.0,83.0,160.0,753.0,156.0,78.0
04013116731,1036.0,160.0,263.0,1327.0,319.0,167.0
04013116732,963.0,304.0,372.0,1051.0,467.0,328.0
04013116733,70.0,11.0,13.0,124.0,36.0,31.0
04013116800,790.0,236.0,327.0,824.0,266.0,261.0
04013116900,969.0,233.0,381.0,630.0,136.0,82.0
04013117000,1837.0,600.0,800.0,1684.0,414.0,422.0
04013117100,337.0,420.0,592.0,743.0,241.0,324.0
04013117200,493.0,174.0,148.0,342.0,122.0,91.0
04013117300,824.0,176.0,199.0,335.0,94.0,74.0
04013216806,446.0,148.0,248.0,838.0,436.0,871.0
04013216807,1032.0,200.0,360.0,1500.0,822.0,1029.0
04013216809,1203.0,198.0,173.0,1525.0,792.0,1082.0
04013216810,110.0,90.0,176.0,342.0,169.0,446.0
04013216813,574.0,144.0,267.0,973.0,810.0,1298.0
04013216816,1430.0,264.0,237.0,1655.0,900.0,1077.0
04013216818,928.0,320.0,482.0,1713.0,1165.0,2088.0
04013216819,1045.0,220.0,211.0,1784.0,1320.0,1532.0
04013216820,653.0,228.0,241.0,1110.0,772.0,1091.0
04013216821,807.0,219.0,234.0,1606.0,1354.0,1550.0
04013216822,636.0,106.0,107.0,1070.0,1035.0,1217.0
04013216826,602.0,255.0,574.0,1227.0,568.0,1358.0
04013216829,596.0,80.0,201.0,1309.0,1310.0,1224.0
04013216830,504.0,348.0,514.0,867.0,339.0,606.0
04013216831,687.0,124.0,126.0,914.0,462.0,609.0
04013216832,203.0,60.0,116.0,443.0,452.0,1012.0
04013216833,823.0,246.0,305.0,1330.0,811.0,1005.0
04013216834,303.0,71.0,99.0,514.0,428.0,813.0
04013216835,210.0,196.0,403.0,612.0,369.0,728.0
04013216836,877.0,188.0,250.0,1171.0,599.0,521.0
04013216837,801.0,545.0,747.0,1464.0,559.0,551.0
04013216838,1041.0,356.0,454.0,1582.0,770.0,654.0
04013216839,999.0,185.0,211.0,1356.0,689.0,541.0
04013216840,1173.0,150.0,215.0,1616.0,749.0,728.0
04013216841,773.0,94.0,222.0,1001.0,418.0,573.0
04013216842,1153.0,97.0,209.0,1310.0,438.0,377.0
04013216843,291.0,50.0,84.0,691.0,992.0,1217.0
04013216844,332.0,145.0,406.0,833.0,469.0,816.0
04013216845,269.0,154.0,352.0,564.0,262.0,322.0
04013216846,1694.0,342.0,761.0,2589.0,727.0,563.0
04013216847,1780.0,177.0,540.0,2192.0,662.0,576.0
04013216848,1387.0,255.0,230.0,2044.0,1252.0,884.0
04013216849,1805.0,220.0,259.0,2363.0,1189.0,938.0
04013216850,768.0,486.0,789.0,1313.0,430.0,464.0
04013216851,918.0,125.0,139.0,1210.0,868.0,910.0
04013216852,341.0,356.0,598.0,849.0,374.0,382.0
04013216853,780.0,370.0,733.0,1389.0,551.0,765.0
04013216901,257.0,164.0,358.0,715.0,486.0,757.0
04013216902,826.0,323.0,447.0,1196.0,467.0,718.0
04013217001,284.0,176.0,407.0,894.0,672.0,1502.0
04013217002,965.0,501.0,766.0,1599.0,611.0,981.0
04013217101,415.0,320.0,429.0,701.0,247.0,386.0
04013217102,446.0,229.0,327.0,757.0,297.0,438.0
04013217201,86.0,315.0,447.0,291.0,108.0,156.0
04013217203,155.0,171.0,339.0,488.0,402.0,1277.0
04013217204,422.0,643.0,708.0,741.0,269.0,425.0
04013217300,365.0,186.0,314.0,813.0,371.0,755.0
04013217400,397.0,202.0,310.0,840.0,499.0,877.0
04013217501,868.0,454.0,622.0,899.0,255.0,248.0
04013217502,350.0,518.0,722.0,786.0,209.0,227.0
04013217600,662.0,717.0,1009.0,1057.0,338.0,595.0
04013217700,875.0,480.0,761.0,1475.0,535.0,859.0
04013217800,1183.0,658.0,903.0,1806.0,620.0,973.0
04013217900,559.0,484.0,659.0,1022.0,379.0,678.0
04013218000,1165.0,622.0,812.0,1519.0,516.0,823.0
04013218100,361.0,250.0,251.0,487.0,206.0,318.0
04013218200,1231.0,698.0,844.0,1450.0,471.0,624.0
04013218300,446.0,377.0,626.0,982.0,573.0,1001.0
04013318400,838.0,1404.0,889.0,1006.0,299.0,269.0
04013318501,611.0,609.0,508.0,848.0,287.0,374.0
04013318700,706.0,1683.0,103.0,102.0,52.0,31.0
04013318800,1041.0,1977.0,1386.0,1334.0,270.0,136.0
04013318900,1004.0,1670.0,1211.0,1481.0,508.0,490.0
04013319000,1901.0,6159.0,328.0,448.0,170.0,125.0
04013319101,357.0,1629.0,531.0,385.0,50.0,19.0
04013319103,468.0,2470.0,906.0,528.0,107.0,71.0
04013319104,679.0,2273.0,1054.0,817.0,214.0,113.0
04013319201,1285.0,1518.0,993.0,1148.0,233.0,198.0
04013319202,637.0,894.0,695.0,768.0,166.0,117.0
04013319300,476.0,729.0,346.0,493.0,183.0,225.0
04013319401,1018.0,1159.0,905.0,1295.0,515.0,656.0
04013319402,794.0,598.0,507.0,1128.0,506.0,600.0
04013319403,943.0,711.0,649.0,1142.0,536.0,592.0
04013319404,423.0,397.0,328.0,774.0,319.0,1134.0
04013319500,950.0,1328.0,892.0,1255.0,496.0,596.0
04013319600,1018.0,1164.0,788.0,1328.0,520.0,681.0
04013319703,740.0,862.0,638.0,912.0,521.0,731.0
04013319704,278.0,406.0,261.0,373.0,88.0,96.0
04013319705,821.0,543.0,580.0,916.0,341.0,262.0
04013319706,1343.0,997.0,1009.0,1220.0,293.0,161.0
04013319800,1322.0,1756.0,1246.0,1417.0,450.0,464.0
04013319902,526.0,273.0,334.0,658.0,289.0,409.0
04013319903,996.0,847.0,816.0,1503.0,777.0,804.0
04013319904,959.0,495.0,716.0,1310.0,786.0,658.0
04013319905,997.0,447.0,618.0,1478.0,683.0,635.0
04013319906,643.0,367.0,314.0,905.0,502.0,464.0
04013319907,542.0,168.0,117.0,738.0,428.0,244.0
04013319908,458.0,299.0,379.0,616.0,260.0,218.0
04013319909,411.0,198.0,184.0,675.0,513.0,314.0
04013319910,1131.0,248.0,241.0,1421.0,632.0,371.0
04013320001,1507.0,1621.0,1735.0,1493.0,501.0,281.0
04013320002,2082.0,585.0,687.0,1334.0,447.0,450.0
04013320007,1428.0,1495.0,1383.0,1749.0,493.0,213.0
04013320100,234.0,978.0,570.0,500.0,159.0,153.0
04013420104,1295.0,293.0,513.0,1382.0,554.0,1077.0
04013420105,1481.0,407.0,521.0,1732.0,620.0,503.0
04013420107,1872.0,246.0,342.0,2285.0,1101.0,763.0
04013420108,335.0,115.0,57.0,512.0,251.0,144.0
04013420109,1100.0,223.0,305.0,1346.0,492.0,422.0
04013420110,1184.0,312.0,338.0,1638.0,869.0,574.0
04013420111,1193.0,360.0,455.0,1282.0,410.0,296.0
04013420112,960.0,246.0,373.0,1119.0,391.0,241.0
04013420113,906.0,414.0,446.0,660.0,236.0,758.0
04013420114,972.0,271.0,428.0,967.0,331.0,350.0
04013420115,628.0,180.0,266.0,629.0,342.0,561.0
04013420116,419.0,107.0,204.0,544.0,395.0,1221.0
04013420202,1019.0,349.0,507.0,1153.0,716.0,1387.0
04013420206,363.0,122.0,144.0,414.0,458.0,2110.0
04013420207,458.0,123.0,138.0,768.0,573.0,670.0
04013420208,1686.0,476.0,617.0,1666.0,542.0,363.0
04013420209,552.0,212.0,216.0,814.0,718.0,1492.0
04013420210,1241.0,427.0,495.0,1427.0,646.0,866.0
04013420211,1308.0,276.0,417.0,1613.0,555.0,523.0
04013420212,466.0,173.0,207.0,783.0,515.0,706.0
04013420213,0.0,1.0,3.0,67.0,301.0,1381.0
04013420214,352.0,161.0,216.0,627.0,600.0,1578.0
04013420215,470.0,141.0,185.0,538.0,255.0,194.0
04013420216,787.0,286.0,346.0,1025.0,599.0,879.0
04013420301,668.0,231.0,149.0,654.0,301.0,238.0
04013420302,1541.0,445.0,343.0,1461.0,658.0,529.0
04013420303,1359.0,357.0,379.0,1275.0,500.0,311.0
04013420304,272.0,109.0,47.0,299.0,183.0,175.0
04013420401,1488.0,544.0,633.0,1278.0,421.0,368.0
04013420402,482.0,142.0,114.0,451.0,211.0,233.0
04013420501,2046.0,713.0,927.0,1822.0,533.0,342.0
04013420503,1049.0,375.0,544.0,915.0,345.0,253.0
04013420504,822.0,298.0,494.0,967.0,399.0,310.0
04013420602,1300.0,452.0,462.0,1279.0,612.0,690.0
04013420603,1069.0,322.0,301.0,1035.0,454.0,550.0
04013420604,1119.0,343.0,406.0,1095.0,668.0,685.0
04013420704,1552.0,514.0,559.0,1331.0,564.0,443.0
04013420705,1170.0,257.0,220.0,1102.0,514.0,324.0
04013420706,1417.0,375.0,450.0,1314.0,470.0,315.0
04013420707,240.0,191.0,148.0,311.0,316.0,1080.0
04013420708,646.0,324.0,309.0,518.0,593.0,1388.0
04013420709,241.0,145.0,131.0,291.0,464.0,1364.0
04013420710,616.0,326.0,311.0,670.0,354.0,730.0
04013420800,1468.0,515.0,554.0,1311.0,445.0,513.0
04013420901,1084.0,331.0,447.0,825.0,256.0,257.0
04013420902,1042.0,329.0,455.0,889.0,313.0,376.0
04013421001,834.0,340.0,448.0,840.0,304.0,838.0
04013421002,658.0,243.0,374.0,614.0,270.0,517.0
04013421101,1161.0,360.0,602.0,1080.0,346.0,397.0
04013421102,1717.0,547.0,708.0,1358.0,514.0,492.0
04013421201,701.0,1522.0,1181.0,1009.0,300.0,172.0
04013421202,1035.0,479.0,617.0,1000.0,306.0,381.0
04013421302,2048.0,775.0,963.0,1571.0,398.0,320.0
04013421303,1482.0,533.0,654.0,1382.0,402.0,378.0
04013421304,718.0,928.0,656.0,526.0,90.0,38.0
04013421400,478.0,249.0,352.0,750.0,225.0,395.0
04013421501,1171.0,426.0,525.0,857.0,213.0,288.0
04013421502,1254.0,413.0,565.0,793.0,211.0,212.0
04013421601,1195.0,343.0,515.0,885.0,209.0,235.0
04013421602,1554.0,457.0,678.0,1074.0,239.0,238.0
04013421701,1330.0,672.0,784.0,1101.0,392.0,393.0
04013421702,884.0,300.0,396.0,847.0,362.0,656.0
04013421801,1011.0,251.0,414.0,698.0,219.0,178.0
04013421802,1788.0,527.0,707.0,1211.0,297.0,277.0
04013421901,1392.0,563.0,609.0,1005.0,291.0,193.0
04013421902,2321.0,734.0,958.0,1491.0,258.0,229.0
04013422001,1476.0,523.0,671.0,1103.0,237.0,186.0
04013422002,1304.0,572.0,569.0,1027.0,244.0,216.0
04013422102,1215.0,518.0,487.0,1022.0,455.0,697.0
04013422103,1196.0,1194.0,1010.0,1107.0,259.0,218.0
04013422104,1558.0,775.0,1023.0,1708.0,463.0,368.0
04013422105,878.0,496.0,506.0,881.0,272.0,207.0
04013422106,1851.0,831.0,978.0,1403.0,341.0,295.0
04013422107,966.0,812.0,803.0,877.0,192.0,101.0
04013422203,1065.0,715.0,834.0,1206.0,420.0,275.0
04013422204,657.0,384.0,495.0,769.0,331.0,199.0
04013422205,295.0,121.0,198.0,413.0,206.0,176.0
04013422209,1667.0,856.0,1177.0,1970.0,599.0,371.0
04013422210,1304.0,504.0,738.0,1831.0,641.0,381.0
04013422211,501.0,199.0,312.0,806.0,450.0,438.0
04013422212,764.0,362.0,451.0,1214.0,791.0,614.0
04013422213,611.0,249.0,372.0,777.0,303.0,181.0
04013422215,514.0,200.0,297.0,641.0,248.0,134.0
04013422216,1263.0,463.0,530.0,1667.0,844.0,421.0
04013422217,836.0,406.0,537.0,1119.0,438.0,235.0
04013422218,783.0,347.0,510.0,940.0,378.0,190.0
04013422219,626.0,327.0,510.0,990.0,332.0,177.0
04013422220,429.0,134.0,190.0,644.0,367.0,241.0
04013422221,877.0,673.0,754.0,981.0,522.0,328.0
04013422222,518.0,222.0,318.0,596.0,320.0,196.0
04013422301,2101.0,693.0,788.0,1400.0,416.0,308.0
04013422302,1439.0,656.0,795.0,1250.0,432.0,265.0
04013422304,698.0,508.0,594.0,759.0,152.0,111.0
04013422305,1564.0,486.0,639.0,1999.0,803.0,509.0
04013422307,1196.0,593.0,602.0,1313.0,413.0,290.0
04013422308,1683.0,511.0,754.0,1815.0,471.0,328.0
04013422309,1579.0,493.0,739.0,1852.0,485.0,278.0
04013422401,964.0,517.0,545.0,917.0,212.0,198.0
04013422402,1528.0,498.0,605.0,1431.0,575.0,394.0
04013422403,1489.0,391.0,570.0,1766.0,550.0,489.0
04013422404,1307.0,385.0,430.0,1487.0,497.0,262.0
04013422501,1697.0,636.0,805.0,1682.0,550.0,363.0
04013422502,1915.0,710.0,932.0,1688.0,536.0,397.0
04013422503,2024.0,871.0,1043.0,1707.0,504.0,292.0
04013422504,1266.0,569.0,732.0,1263.0,571.0,324.0
04013422506,1509.0,535.0,556.0,1547.0,606.0,393.0
04013422507,1286.0,342.0,404.0,1410.0,586.0,534.0
04013422508,1071.0,356.0,446.0,1131.0,452.0,257.0
04013422509,1517.0,428.0,563.0,1753.0,542.0,375.0
04013422510,1200.0,281.0,249.0,1208.0,316.0,206.0
04013422511,1000.0,281.0,293.0,1034.0,274.0,202.0
04013422512,1721.0,368.0,551.0,1777.0,389.0,299.0
04013422513,1097.0,363.0,473.0,1077.0,508.0,799.0
04013422514,1220.0,573.0,793.0,1230.0,389.0,219.0
04013422606,3590.0,496.0,896.0,3043.0,709.0,522.0
04013422607,183.0,130.0,125.0,348.0,574.0,2803.0
04013422609,713.0,249.0,314.0,966.0,506.0,1106.0
04013422610,122.0,46.0,50.0,217.0,422.0,2187.0
04013422615,2340.0,592.0,990.0,2114.0,446.0,327.0
04013422616,1263.0,289.0,497.0,1245.0,449.0,830.0
04013422617,1849.0,504.0,614.0,1957.0,570.0,424.0
04013422618,1.0,6.0,7.0,83.0,342.0,2515.0
04013422620,1139.0,225.0,307.0,1154.0,311.0,160.0
04013422621,1631.0,254.0,541.0,1444.0,308.0,193.0
04013422622,1378.0,394.0,477.0,1386.0,387.0,268.0
04013422623,1955.0,411.0,800.0,1357.0,234.0,128.0
04013422624,6.0,3.0,4.0,144.0,523.0,2091.0
04013422625,542.0,203.0,257.0,707.0,468.0,1572.0
04013422626,201.0,57.0,76.0,236.0,264.0,1687.0
04013422627,751.0,234.0,317.0,912.0,509.0,751.0
04013422628,943.0,325.0,384.0,842.0,471.0,683.0
04013422629,981.0,297.0,356.0,974.0,429.0,627.0
04013422630,784.0,209.0,330.0,967.0,502.0,1112.0
04013422631,1037.0,339.0,669.0,1096.0,389.0,418.0
04013422632,822.0,241.0,374.0,815.0,532.0,1240.0
04013422633,581.0,527.0,455.0,655.0,218.0,345.0
04013422634,1109.0,305.0,460.0,1037.0,480.0,841.0
04013422635,155.0,46.0,110.0,133.0,123.0,551.0
04013422636,579.0,371.0,431.0,759.0,223.0,157.0
04013422637,1035.0,330.0,416.0,1008.0,305.0,274.0
04013422638,1205.0,733.0,830.0,992.0,241.0,161.0
04013422639,73.0,71.0,112.0,231.0,503.0,2680.0
04013422640,1089.0,254.0,579.0,925.0,504.0,1353.0
04013422641,2400.0,534.0,905.0,1859.0,430.0,302.0
04013422642,1906.0,430.0,666.0,1916.0,513.0,360.0
04013422643,2098.0,389.0,653.0,1997.0,461.0,285.0
04013422644,1921.0,281.0,614.0,1801.0,839.0,1949.0
04013422646,3002.0,478.0,1255.0,2349.0,505.0,283.0
04013522800,614.0,535.0,281.0,235.0,35.0,11.0
04013522901,1147.0,487.0,818.0,1295.0,384.0,342.0
04013522903,1956.0,636.0,810.0,1317.0,297.0,230.0
04013522904,1643.0,463.0,668.0,1249.0,326.0,266.0
04013523002,1905.0,611.0,766.0,1600.0,502.0,534.0
04013523003,1841.0,769.0,1105.0,1879.0,529.0,525.0
04013523005,1152.0,470.0,778.0,1650.0,530.0,358.0
04013523006,1398.0,584.0,790.0,1570.0,593.0,596.0
04013523102,1904.0,651.0,877.0,1451.0,323.0,213.0
04013523103,1513.0,691.0,888.0,1773.0,477.0,583.0
04013523104,1848.0,869.0,939.0,1631.0,470.0,365.0
04013610000,1804.0,463.0,950.0,2465.0,738.0,747.0
04013610100,412.0,42.0,107.0,445.0,191.0,149.0
04013610200,1943.0,245.0,501.0,2283.0,1380.0,1341.0
04013610300,3440.0,444.0,899.0,3136.0,607.0,562.0
04013610400,2029.0,192.0,583.0,1762.0,351.0,300.0
04013610500,1577.0,367.0,412.0,2504.0,1039.0,651.0
04013610600,1747.0,355.0,807.0,1936.0,476.0,342.0
04013610700,1629.0,399.0,449.0,2675.0,1263.0,834.0
04013610800,1199.0,217.0,637.0,1206.0,229.0,106.0
04013610900,1963.0,397.0,385.0,2259.0,668.0,410.0
04013611000,857.0,121.0,256.0,966.0,207.0,91.0
04013611100,1220.0,172.0,401.0,1206.0,213.0,125.0
04013611200,2092.0,349.0,374.0,2306.0,526.0,321.0
04013611300,1226.0,617.0,860.0,1498.0,333.0,207.0
04013611400,1911.0,382.0,731.0,2324.0,648.0,381.0
04013611500,1896.0,331.0,814.0,2050.0,432.0,245.0
04013611600,924.0,152.0,186.0,1175.0,442.0,213.0
04013611700,1632.0,425.0,422.0,2272.0,1009.0,613.0
04013611800,1917.0,566.0,772.0,2326.0,678.0,379.0
04013611900,1247.0,179.0,357.0,1021.0,261.0,152.0
04013612000,800.0,100.0,305.0,993.0,339.0,217.0
04013612200,940.0,283.0,752.0,1095.0,256.0,153.0
04013612300,2175.0,756.0,1472.0,2245.0,483.0,295.0
04013612400,2109.0,399.0,1236.0,2401.0,535.0,299.0
04013612500,1285.0,144.0,278.0,1624.0,558.0,470.0
04013612600,580.0,76.0,232.0,843.0,317.0,327.0
04013612700,533.0,93.0,113.0,767.0,387.0,392.0
04013612800,588.0,92.0,159.0,808.0,287.0,197.0
04013612900,672.0,97.0,216.0,927.0,280.0,240.0
04013613000,750.0,118.0,103.0,1045.0,542.0,409.0
04013613100,390.0,66.0,73.0,560.0,562.0,1002.0
04013613200,848.0,164.0,151.0,1243.0,732.0,435.0
04013613300,2204.0,293.0,483.0,2735.0,864.0,608.0
04013613400,1035.0,231.0,300.0,1170.0,394.0,850.0
04013613500,1158.0,263.0,449.0,1043.0,381.0,832.0
04013613600,1048.0,274.0,357.0,1295.0,402.0,628.0
04013613700,1878.0,385.0,548.0,1937.0,367.0,307.0
04013613800,1271.0,293.0,370.0,1398.0,490.0,297.0
04013613900,2064.0,412.0,576.0,2232.0,549.0,395.0
04013614000,1331.0,304.0,254.0,1666.0,521.0,357.0
04013614100,1715.0,432.0,490.0,2099.0,662.0,375.0
04013614200,1107.0,311.0,310.0,1655.0,879.0,660.0
04013614300,561.0,189.0,222.0,989.0,697.0,496.0
04013614400,904.0,269.0,439.0,1173.0,454.0,373.0
04013614500,1405.0,376.0,670.0,1609.0,415.0,255.0
04013614600,1770.0,859.0,1280.0,2026.0,515.0,312.0
04013614700,605.0,396.0,434.0,695.0,243.0,266.0
04013614800,1020.0,450.0,715.0,1392.0,417.0,234.0
04013614900,836.0,335.0,472.0,1197.0,395.0,305.0
04013615000,2045.0,310.0,948.0,2279.0,421.0,743.0
04013615100,1043.0,156.0,381.0,1321.0,326.0,220.0
04013615200,778.0,673.0,1229.0,1743.0,565.0,491.0
04013615300,121.0,41.0,55.0,214.0,416.0,1419.0
04013615400,9.0,16.0,14.0,128.0,442.0,2071.0
04013615500,10.0,16.0,16.0,228.0,552.0,1996.0
04013615600,355.0,255.0,244.0,463.0,605.0,1874.0
04013615700,698.0,246.0,262.0,1011.0,473.0,322.0
04013615800,1117.0,424.0,453.0,1561.0,830.0,570.0
04013615900,1146.0,495.0,645.0,1394.0,386.0,328.0
04013616000,499.0,423.0,345.0,651.0,178.0,154.0
04013616100,953.0,381.0,598.0,1175.0,331.0,179.0
04013616200,791.0,325.0,407.0,1120.0,395.0,219.0
04013616300,493.0,180.0,233.0,657.0,307.0,200.0
04013616400,968.0,851.0,1039.0,1281.0,682.0,953.0
04013616500,848.0,535.0,593.0,987.0,326.0,216.0
04013616600,1499.0,516.0,763.0,1871.0,737.0,380.0
04013616700,1133.0,440.0,709.0,1720.0,509.0,301.0
04013616800,1420.0,488.0,708.0,1970.0,698.0,388.0
04013616900,833.0,614.0,771.0,1232.0,412.0,494.0
04013617000,1253.0,527.0,716.0,1750.0,709.0,1000.0
04013617100,519.0,150.0,307.0,778.0,289.0,219.0
04013617200,612.0,169.0,333.0,861.0,316.0,274.0
04013617300,656.0,250.0,550.0,983.0,346.0,293.0
04013617400,741.0,265.0,493.0,882.0,855.0,3621.0
04013617500,218.0,71.0,105.0,364.0,483.0,2086.0
04013617600,1503.0,629.0,762.0,1695.0,483.0,1108.0
04013617700,752.0,562.0,724.0,864.0,268.0,206.0
04013617800,545.0,193.0,127.0,799.0,520.0,445.0
04013617900,600.0,253.0,250.0,784.0,402.0,424.0
04013618000,1248.0,414.0,490.0,1531.0,564.0,367.0
04013618100,1064.0,386.0,433.0,1347.0,597.0,559.0
04013618200,1014.0,491.0,531.0,1178.0,427.0,251.0
