census_tract,zero_to_eighteen,nineteen_to_twenty_five,twenty_six_to_thirty_four,thirty_five_to_fifty_four,fifty_five_to_sixty_four,sixty_five_plus
29510118400,17.0,783.0,51.0,132.0,101.0,78.0
29510118600,617.0,1123.0,519.0,700.0,277.0,224.0
29510119101,122.0,410.0,551.0,629.0,489.0,422.0
29510119102,130.0,679.0,771.0,643.0,409.0,407.0
29510119200,261.0,200.0,252.0,466.0,275.0,269.0
29510119300,583.0,3456.0,302.0,470.0,285.0,389.0
29510120200,420.0,114.0,151.0,308.0,124.0,169.0
29510121100,327.0,354.0,172.0,438.0,241.0,427.0
29510121200,1071.0,271.0,276.0,501.0,165.0,222.0
29510123100,897.0,312.0,537.0,1088.0,334.0,228.0
29510123200,376.0,269.0,491.0,687.0,288.0,224.0
29510123300,411.0,345.0,680.0,821.0,235.0,140.0
29510124100,1635.0,533.0,666.0,1222.0,336.0,314.0
29510124200,1050.0,316.0,520.0,929.0,232.0,200.0
29510124300,552.0,335.0,698.0,1041.0,298.0,268.0
29510124600,593.0,210.0,272.0,528.0,164.0,101.0
29510125500,189.0,429.0,939.0,958.0,269.0,152.0
29510125600,278.0,790.0,1283.0,1268.0,407.0,168.0
29510125700,1405.0,400.0,479.0,652.0,246.0,185.0
29510126600,1113.0,392.0,513.0,1103.0,298.0,189.0
29510126700,409.0,107.0,134.0,369.0,155.0,96.0
29510126800,589.0,414.0,846.0,1116.0,476.0,305.0
29510126900,1375.0,616.0,442.0,1302.0,540.0,791.0
29510127000,619.0,941.0,195.0,450.0,177.0,106.0
29510127100,664.0,184.0,241.0,506.0,324.0,338.0
29510127200,567.0,481.0,872.0,1253.0,454.0,515.0
29510127300,912.0,527.0,512.0,1064.0,451.0,352.0
29510127400,1674.0,503.0,844.0,1030.0,456.0,346.0
29510127500,558.0,298.0,480.0,559.0,202.0,180.0
29510127600,323.0,563.0,933.0,922.0,323.0,230.0
