tract,0-18,19-25,26-34,35-54,55-64,65+
48029170200,1756.0,557.0,570.0,1255.0,579.0,720.0
48029170300,2076.0,921.0,660.0,1500.0,567.0,651.0
48029170401,1695.0,543.0,525.0,1124.0,391.0,422.0
48029170402,1668.0,504.0,585.0,1362.0,545.0,603.0
48029170500,1297.0,389.0,514.0,1175.0,530.0,730.0
48029170600,1289.0,476.0,616.0,1233.0,485.0,587.0
48029170700,1611.0,527.0,520.0,1219.0,497.0,561.0
48029170800,490.0,156.0,174.0,410.0,156.0,199.0
48029170900,1374.0,517.0,462.0,1010.0,389.0,630.0
48029171000,1728.0,611.0,601.0,1360.0,559.0,660.0
48029171100,1172.0,390.0,360.0,987.0,336.0,516.0
48029171200,1528.0,470.0,488.0,1080.0,406.0,469.0
48029171301,947.0,276.0,333.0,726.0,274.0,389.0
48029171302,1318.0,1367.0,452.0,971.0,401.0,558.0
48029171401,1735.0,518.0,665.0,1038.0,263.0,132.0
48029171402,1883.0,598.0,587.0,1411.0,456.0,572.0
48029171501,890.0,316.0,314.0,777.0,273.0,306.0
48029171502,1506.0,487.0,535.0,1231.0,488.0,636.0
48029171601,1723.0,518.0,558.0,1072.0,364.0,273.0
48029171602,1212.0,299.0,394.0,744.0,274.0,249.0
48029171700,2486.0,729.0,936.0,1864.0,662.0,946.0
48029171801,1721.0,569.0,597.0,1489.0,466.0,680.0
48029171802,2026.0,748.0,721.0,1653.0,576.0,673.0
48029171902,3176.0,1634.0,1882.0,2246.0,482.0,297.0
48029171903,1964.0,727.0,876.0,1714.0,628.0,803.0
48029171912,2132.0,477.0,821.0,2144.0,460.0,262.0
48029171913,1932.0,541.0,805.0,1343.0,396.0,386.0
48029171914,1711.0,478.0,646.0,1578.0,638.0,391.0
48029171915,670.0,191.0,240.0,599.0,295.0,313.0
48029171916,2304.0,636.0,1044.0,1997.0,530.0,332.0
48029171917,2914.0,628.0,1397.0,2763.0,589.0,335.0
48029171918,1634.0,562.0,973.0,1566.0,326.0,222.0
48029171919,1302.0,334.0,708.0,708.0,122.0,89.0
48029171920,3310.0,803.0,1448.0,2308.0,573.0,523.0
48029171921,2136.0,628.0,855.0,1745.0,473.0,284.0
48029171922,1404.0,295.0,675.0,1017.0,224.0,81.0
48029171923,2117.0,967.0,1164.0,2208.0,708.0,396.0
48029171924,1180.0,596.0,781.0,1360.0,294.0,172.0
48029171925,2675.0,885.0,1259.0,2923.0,976.0,676.0
