tract,0-18,19-25,26-34,35-54,55-64,65+
41051009606,1603.0,619.0,882.0,1466.0,431.0,336.0
41051009701,1632.0,550.0,764.0,1592.0,579.0,575.0
41051009702,2510.0,779.0,1175.0,2188.0,822.0,829.0
41051009801,1514.0,504.0,703.0,1179.0,303.0,439.0
41051009803,1863.0,633.0,883.0,1821.0,696.0,1087.0
41051009804,831.0,279.0,415.0,909.0,336.0,450.0
41051009903,1609.0,446.0,497.0,1926.0,1075.0,722.0
41051009904,979.0,437.0,538.0,1015.0,445.0,274.0
41051009905,818.0,288.0,419.0,898.0,444.0,248.0
41051009906,921.0,286.0,322.0,1074.0,558.0,371.0
41051009907,1390.0,413.0,593.0,1520.0,662.0,608.0
41051010001,1425.0,724.0,909.0,1478.0,535.0,652.0
41051010002,1210.0,593.0,707.0,1421.0,648.0,493.0
41051010100,2161.0,1008.0,1299.0,2387.0,977.0,1057.0
41051010200,1413.0,446.0,686.0,1783.0,913.0,868.0
41051010303,1738.0,630.0,799.0,1625.0,525.0,498.0
41051010304,1618.0,492.0,684.0,1225.0,406.0,322.0
41051010305,1072.0,319.0,479.0,1325.0,585.0,351.0
41051010306,1387.0,467.0,627.0,1443.0,552.0,270.0
41051010402,1732.0,388.0,608.0,1949.0,862.0,669.0
41051010405,1560.0,687.0,844.0,1569.0,642.0,675.0
41051010407,1586.0,512.0,705.0,1507.0,601.0,687.0
41051010408,1854.0,683.0,959.0,1657.0,536.0,496.0
41051010409,2188.0,687.0,952.0,2205.0,906.0,616.0
41051010410,1153.0,719.0,701.0,1112.0,398.0,456.0
41051010411,780.0,258.0,377.0,759.0,313.0,554.0
41051010500,939.0,256.0,319.0,1190.0,727.0,537.0
41051010600,94.0,455.0,565.0,1241.0,650.0,471.0
41051980000,0.0,3.0,2.0,3.0,0.0,0.0
41053005100,632.0,234.0,331.0,614.0,266.0,136.0
41053005201,2536.0,639.0,1053.0,2545.0,1009.0,1177.0
41053005202,2506.0,823.0,968.0,2580.0,1166.0,1192.0
41053005300,2019.0,462.0,660.0,2261.0,1416.0,1862.0
41053020202,1489.0,480.0,557.0,1449.0,880.0,1350.0
41053020203,822.0,319.0,360.0,833.0,312.0,328.0
41053020204,1093.0,302.0,380.0,1228.0,751.0,798.0
41053020302,3030.0,1133.0,1230.0,2410.0,1027.0,948.0
41053020303,907.0,1815.0,391.0,609.0,346.0,334.0
41053020304,1451.0,1524.0,786.0,1388.0,667.0,816.0
41053020400,1433.0,438.0,509.0,1722.0,1014.0,911.0
41053020500,1715.0,388.0,563.0,1755.0,919.0,1300.0
41055950100,372.0,109.0,157.0,498.0,265.0,384.0
41057960100,548.0,139.0,257.0,833.0,754.0,1050.0
41057960200,342.0,115.0,146.0,640.0,545.0,698.0
41057960300,449.0,144.0,210.0,639.0,413.0,511.0
41057960400,2031.0,692.0,887.0,2048.0,972.0,1109.0
41057960500,546.0,175.0,261.0,546.0,309.0,319.0
41057960600,409.0,92.0,143.0,572.0,464.0,487.0
41057960700,522.0,136.0,164.0,715.0,442.0,484.0
41057960800,454.0,100.0,186.0,612.0,540.0,615.0
41057990100,0.0,0.0,0.0,0.0,0.0,0.0
41059940000,822.0,236.0,253.0,855.0,436.0,458.0
41059950100,918.0,284.0,337.0,1167.0,707.0,861.0
41059950200,2442.0,792.0,862.0,1865.0,735.0,1028.0
41059950300,760.0,160.0,209.0,811.0,419.0,443.0
41059950400,1287.0,775.0,944.0,1891.0,751.0,696.0
41059950500,1116.0,372.0,461.0,1102.0,602.0,797.0
41059950600,1601.0,608.0,669.0,1814.0,810.0,770.0
41059950700,622.0,230.0,305.0,675.0,362.0,317.0
41059950800,1998.0,847.0,1179.0,2405.0,918.0,659.0
41059950900,1340.0,357.0,550.0,1144.0,444.0,426.0
41059951000,2069.0,619.0,778.0,1537.0,618.0,725.0
41059951100,1693.0,410.0,686.0,1356.0,675.0,851.0
41059951200,2927.0,815.0,1138.0,2416.0,890.0,753.0
41059951300,1150.0,270.0,391.0,1062.0,472.0,418.0
41059951400,613.0,173.0,206.0,630.0,337.0,455.0
41061970100,742.0,149.0,257.0,882.0,577.0,673.0
41061970200,808.0,196.0,284.0,904.0,513.0,591.0
41061970300,564.0,90.0,146.0,626.0,393.0,418.0
41061970400,698.0,282.0,294.0,785.0,499.0,418.0
41061970500,874.0,390.0,473.0,826.0,471.0,380.0
41061970600,878.0,419.0,381.0,945.0,598.0,605.0
41061970700,689.0,871.0,375.0,506.0,249.0,578.0
41061970800,941.0,387.0,421.0,876.0,453.0,645.0
41063960100,324.0,118.0,149.0,483.0,418.0,478.0
41063960200,404.0,82.0,147.0,508.0,340.0,418.0
41063960300,660.0,169.0,285.0,787.0,574.0,730.0
41065970100,966.0,261.0,438.0,976.0,595.0,799.0
41065970200,762.0,292.0,382.0,830.0,371.0,305.0
41065970300,777.0,232.0,293.0,797.0,369.0,418.0
41065970400,717.0,230.0,320.0,680.0,346.0,690.0
41065970500,924.0,362.0,359.0,879.0,416.0,604.0
41065970600,652.0,199.0,261.0,841.0,511.0,428.0
41065970700,386.0,114.0,139.0,499.0,315.0,283.0
41065970800,1004.0,293.0,356.0,1082.0,833.0,923.0
41067030101,1126.0,991.0,1384.0,2089.0,1000.0,1058.0
41067030102,1165.0,350.0,616.0,1576.0,633.0,432.0
41067030200,1329.0,390.0,652.0,1805.0,924.0,993.0
41067030300,1088.0,249.0,386.0,1467.0,693.0,695.0
41067030401,886.0,308.0,513.0,1272.0,601.0,809.0
41067030402,850.0,436.0,530.0,1201.0,630.0,825.0
41067030501,1062.0,367.0,618.0,1502.0,802.0,1029.0
41067030502,798.0,349.0,627.0,1133.0,556.0,386.0
41067030600,1122.0,363.0,772.0,1730.0,746.0,601.0
41067030700,289.0,210.0,281.0,433.0,130.0,111.0
41067030801,1632.0,640.0,1017.0,2113.0,826.0,653.0
41067030803,822.0,369.0,486.0,1059.0,537.0,1626.0
41067030805,722.0,368.0,447.0,1032.0,541.0,584.0
41067030806,775.0,184.0,400.0,853.0,318.0,123.0
41067030900,1495.0,574.0,950.0,1566.0,456.0,331.0
41067031003,1753.0,565.0,851.0,2180.0,1099.0,1046.0
41067031004,1628.0,592.0,704.0,2102.0,1007.0,996.0
41067031005,1553.0,565.0,970.0,1680.0,500.0,630.0
41067031006,1509.0,708.0,1026.0,1761.0,675.0,643.0
41067031100,623.0,283.0,530.0,798.0,252.0,198.0
41067031200,1812.0,659.0,1079.0,1846.0,623.0,1237.0
41067031300,1660.0,872.0,1484.0,2124.0,632.0,566.0
41067031402,595.0,579.0,816.0,730.0,163.0,86.0
41067031403,1231.0,426.0,793.0,1504.0,523.0,485.0
41067031404,1145.0,341.0,660.0,1485.0,564.0,597.0
41067031504,1475.0,526.0,805.0,1964.0,843.0,731.0
41067031506,1022.0,386.0,479.0,1141.0,397.0,417.0
41067031507,1450.0,346.0,555.0,1659.0,662.0,558.0
41067031508,2335.0,286.0,596.0,2754.0,1042.0,595.0
41067031509,905.0,322.0,478.0,995.0,318.0,232.0
41067031511,919.0,209.0,231.0,1024.0,439.0,280.0
41067031512,2324.0,424.0,1026.0,2621.0,695.0,590.0
41067031513,4087.0,352.0,934.0,4571.0,772.0,860.0
41067031514,2045.0,388.0,607.0,2254.0,561.0,883.0
41067031606,1880.0,548.0,1040.0,1804.0,598.0,410.0
41067031609,2077.0,1155.0,1904.0,2213.0,666.0,613.0
41067031610,1743.0,880.0,1285.0,2148.0,814.0,695.0
41067031611,1695.0,690.0,1540.0,2133.0,702.0,513.0
41067031612,900.0,283.0,745.0,932.0,231.0,152.0
41067031613,1899.0,811.0,1540.0,1840.0,541.0,415.0
41067031614,1563.0,372.0,860.0,1611.0,370.0,226.0
41067031615,1686.0,444.0,802.0,1645.0,603.0,348.0
41067031616,499.0,532.0,772.0,685.0,184.0,509.0
41067031617,901.0,873.0,1556.0,1142.0,244.0,117.0
41067031703,1341.0,353.0,650.0,1494.0,541.0,369.0
41067031704,2371.0,605.0,1209.0,2605.0,992.0,728.0
41067031705,1567.0,478.0,837.0,1365.0,395.0,338.0
41067031706,1428.0,742.0,974.0,1326.0,351.0,301.0
41067031804,1681.0,396.0,726.0,1840.0,783.0,414.0
41067031805,2005.0,418.0,828.0,2490.0,932.0,437.0
41067031806,1447.0,388.0,738.0,1802.0,727.0,498.0
41067031807,772.0,244.0,457.0,1064.0,526.0,620.0
41067031812,1159.0,691.0,1292.0,1707.0,469.0,271.0
41067031813,1599.0,527.0,560.0,2033.0,690.0,358.0
41067031814,1244.0,194.0,265.0,1514.0,529.0,282.0
41067031815,1735.0,400.0,829.0,2242.0,702.0,589.0
41067031904,687.0,190.0,259.0,938.0,451.0,385.0
41067031907,887.0,244.0,464.0,1044.0,703.0,2200.0
41067031908,2024.0,397.0,730.0,2438.0,860.0,539.0
41067031909,1606.0,212.0,546.0,1747.0,423.0,257.0
41067031910,2332.0,490.0,822.0,2911.0,966.0,589.0
41067031911,1121.0,456.0,632.0,1530.0,702.0,465.0
41067031912,1245.0,344.0,603.0,1357.0,535.0,428.0
41067032001,1359.0,421.0,616.0,1657.0,771.0,693.0
41067032003,980.0,590.0,861.0,1027.0,227.0,155.0
41067032004,474.0,174.0,280.0,611.0,234.0,177.0
41067032005,1277.0,555.0,850.0,1157.0,277.0,129.0
41067032103,3452.0,492.0,1117.0,3568.0,855.0,875.0
41067032104,1590.0,245.0,471.0,1800.0,477.0,305.0
41067032107,479.0,102.0,162.0,641.0,373.0,182.0
41067032108,1145.0,267.0,474.0,1460.0,603.0,315.0
41067032109,1043.0,116.0,203.0,1150.0,316.0,164.0
41067032110,481.0,440.0,754.0,1375.0,376.0,193.0
41067032200,2363.0,432.0,751.0,2552.0,915.0,743.0
41067032300,1299.0,349.0,765.0,1330.0,442.0,404.0
41067032404,2082.0,584.0,975.0,2153.0,839.0,716.0
41067032406,2594.0,600.0,1245.0,2725.0,793.0,709.0
41067032407,1640.0,383.0,722.0,1767.0,454.0,300.0
41067032408,1825.0,490.0,1292.0,2157.0,485.0,308.0
41067032409,2051.0,688.0,879.0,1332.0,261.0,206.0
41067032410,1284.0,392.0,581.0,1106.0,330.0,381.0
41067032501,723.0,461.0,669.0,1127.0,282.0,284.0
41067032502,782.0,221.0,601.0,818.0,236.0,239.0
41067032503,938.0,257.0,467.0,1002.0,443.0,429.0
41067032603,2331.0,462.0,744.0,2367.0,776.0,576.0
41067032604,1776.0,517.0,943.0,1885.0,633.0,469.0
41067032606,1890.0,533.0,865.0,1838.0,640.0,782.0
41067032607,321.0,396.0,886.0,922.0,434.0,475.0
41067032608,493.0,221.0,371.0,653.0,263.0,233.0
41067032609,613.0,177.0,424.0,709.0,173.0,108.0
41067032610,921.0,197.0,371.0,963.0,284.0,197.0
41067032700,1195.0,297.0,421.0,1551.0,757.0,629.0
41067032800,263.0,69.0,110.0,346.0,196.0,231.0
41067032901,1831.0,457.0,765.0,1642.0,499.0,506.0
41067032902,2530.0,717.0,909.0,2238.0,668.0,619.0
41067033000,1277.0,374.0,443.0,1704.0,954.0,783.0
41067033101,741.0,305.0,343.0,859.0,353.0,293.0
41067033102,919.0,322.0,400.0,845.0,312.0,520.0
41067033200,1800.0,1386.0,772.0,1274.0,427.0,866.0
41067033301,1687.0,492.0,729.0,1643.0,504.0,429.0
41067033302,1300.0,293.0,373.0,1550.0,716.0,613.0
41067033400,593.0,109.0,170.0,733.0,413.0,284.0
41067033500,1188.0,243.0,352.0,1308.0,490.0,331.0
41067033600,489.0,114.0,150.0,729.0,395.0,306.0
41069960100,281.0,57.0,111.0,328.0,254.0,420.0
41071030101,1404.0,353.0,555.0,1740.0,808.0,868.0
41071030102,2179.0,472.0,905.0,2349.0,902.0,908.0
41071030201,1426.0,1516.0,682.0,1308.0,442.0,763.0
41071030202,1735.0,737.0,965.0,1589.0,559.0,622.0
41071030301,2799.0,549.0,1075.0,3040.0,1229.0,1076.0
41071030302,466.0,75.0,134.0,671.0,436.0,321.0
41071030400,1956.0,487.0,618.0,2458.0,1152.0,999.0
41071030501,1120.0,490.0,964.0,2212.0,783.0,783.0
41071030502,1520.0,395.0,529.0,1298.0,703.0,664.0
41071030601,944.0,231.0,386.0,866.0,473.0,632.0
41071030602,1686.0,413.0,613.0,1623.0,696.0,916.0
41071030701,2049.0,486.0,720.0,1934.0,1013.0,1604.0
41071030702,2157.0,810.0,886.0,2038.0,844.0,940.0
41071030801,1449.0,565.0,779.0,1356.0,511.0,796.0
41071030802,1099.0,1542.0,471.0,830.0,338.0,287.0
41071030900,1355.0,324.0,458.0,1285.0,504.0,557.0
41071031000,1115.0,313.0,395.0,1232.0,583.0,530.0
